temp,quantity,pressure,weight,time,delay,energy
51,25,1.384567048,9.478590048,6.193323498,1.8,41
35,10,0.7234646018,1.01513796,1.87091006,2.3,72
59,35,1.119296751,7.030742575,8.866176089,3,102
35,10,0.7648078852,6.132460606,4.346728112,1.3,31
46,20,1.307031514,4.485826571,2.655516745,1.5,73
34,9,4.17366835,7.101447714,5.922000093,0,89
55,29,0.776400124,5.832970558,6.900393307,0.7,19
64,40,4.200620384,9.743491319,9.611804835,1.2,63
34,9,1.703661758,5.028715908,5.759479276,1.2,104
61,35,1.946670417,4.747128143,4.145620727,0.8,40
63,39,2.100237519,3.368423343,4.581851131,0,92
59,33,1.916076956,6.234599503,4.526890968,0.7,72
51,27,2.138136191,1.391219196,0.7753673019,1.9,44
41,16,2.6662054,12.28640314,10.89123477,3.5,114
37,13,1.38060973,4.057335125,4.554897734,2.4,73
64,40,3.951075564,5.430968178,5.503105744,1.2,63
44,20,1.471757814,4.771798969,4.182219105,0.8,69
62,37,1.320714791,4.832026598,6.707308598,1.5,42
50,26,0.8140033819,3.790070058,3.522905975,2.7,88
43,18,1.050732327,8.121390764,6.267351288,0.4,98
34,8,0.9418862979,5.11418489,4.774072646,3,65
38,13,0.8459692489,8.310352177,6.919697838,0.3,12
29,5,1.388051086,4.969676361,3.858934376,3,122
39,14,4.725710218,4.586064513,5.013373379,0,12
53,29,0.8151047158,6.7141008,6.381971789,0.2,24
43,19,0.8442051124,8.076401922,8.957721328,4.25,170
61,36,0.7249515179,5.072011776,6.185586769,2.3,184
46,20,0.9325672808,4.177451844,1.708947653,0.6,25
57,31,1.399832032,4.209234088,3.854849734,2.7,131
59,33,1.063339276,7.488679883,7.387928761,2.3,50
52,28,1.183360423,5.355627258,7.910108329,0.4,21
29,3,1.261536362,3.787400654,3.838704632,1.1,55
57,32,0.8980388242,7.253588903,9.753194643,0.2,124
49,23,0.7306704661,9.370398184,10.75234787,2.6,58
39,13,1.651172057,2.865013582,3.060589473,2.8,72
56,31,2.627822156,6.738481076,4.727670419,7,192
63,38,1.85525692,4.133016565,5.127822998,1.8,83
37,12,2.406260897,7.16591795,8.593600773,2.8,93
56,26,0.9097322961,2.389902336,2.807835414,1,38
45,20,0.8421700587,3.875170828,4.205261307,1.9,55
66,41,2.585576934,6.490880233,5.330058627,0.1,11
40,15,2.288346544,6.518787576,7.248765443,0.4,85
50,24,1.918135326,5.273878604,5.075119543,4.9,124
60,36,1.326680991,6.280488061,5.731904472,6,129
31,7,1.738896626,8.329750314,6.095967196,4.3,180
40,14,1.152707399,4.536490197,3.851377721,1.4,74
36,6,0.8702746977,8.41551902,9.310795978,7,138
55,29,5.009394968,4.058865434,5.111719355,3.6,111
54,28,3.669650079,7.96814144,8.50775305,0.8,83
35,10,0.7856008747,2.099232628,4.435414269,1.7,33
55,29,2.381615832,7.939862895,6.920041333,0.7,21
36,10,0.9326824137,7.538270819,7.975633221,0.3,35
66,41,1.058497062,4.855211427,5.572955319,0.8,105
38,14,3.284344835,2.857316028,2.54046451,0.8,103
58,32,2.836851839,3.632441064,4.474606661,2.3,75
41,17,0.8912063243,7.684280753,9.335071624,0.7,33
60,34,2.693142318,6.587997848,7.043492981,1.7,52
47,23,1.716970767,6.680759101,7.800588531,2.6,89
62,36,1.392974547,3.200820907,2.915670022,2.5,63
48,23,1.7986343,5.280698228,7.944221561,3.1,84
61,36,1.005342169,6.994689932,7.402806797,2.1,44
29,3,2.535048352,7.788112658,6.062094141,1,29
45,21,0.7597877728,8.227892985,8.046778675,0.3,29
39,14,1.155975635,7.668151636,7.286180038,0.3,22
31,6,2.068454628,5.509926193,4.093493778,2.2,53
39,14,0.704841123,7.602219995,9.547390792,0.3,24
63,38,1.043999785,8.595958124,7.323858703,1.3,153
28,2,1.365501665,5.887808155,5.522592161,0.3,31
56,30,1.473978214,7.504740279,7.643107801,0.7,21
31,6,1.745457063,10.0278911,8.424197963,6.7,180
46,20,2.646719239,7.770243775,7.036833604,0.7,82
42,18,1.065968734,6.467227545,6.461840762,0.8,90
53,29,0.7049381984,2.903771848,2.364414514,7.4,154
41,17,3.244897492,5.949924229,6.149386978,1.8,99
61,36,1.440147072,5.996376079,7.106788255,2.6,153
31,5,5.35855295,2.898496922,5.115075841,3.1,93
62,38,1.168248375,7.363404108,6.052886906,0,53
59,34,1.361134498,8.95932876,9.520941555,1.3,18
49,24,1.163737767,5.876191036,8.024593025,2.9,70
65,39,2.21833976,7.2254456,8.353668038,1.7,100
30,6,0.7223606629,5.705976621,4.191809305,6.3,193
32,7,0.8152517866,6.362996885,4.21788887,0,125
56,31,2.667489686,7.507981445,8.023749697,0,68
36,10,0.7989836794,5.695547269,7.556852248,2,55
58,34,1.671024538,6.196455268,6.364353542,3.6,152
27,3,4.021397791,5.799374959,6.48104752,1.5,84
41,16,1.50489615,7.929505614,6.573247598,0,13
59,35,1.167208495,8.97123939,7.859962536,0.4,33
56,32,2.323625895,6.772934088,6.670498282,1,89
52,26,1.498835983,8.020161217,7.608798719,2.4,93
35,5,0.7892028931,8.539599712,9.729113386,1.8,68
47,21,2.744275135,9.092048457,7.897735668,1.7,85
29,4,1.167298094,4.254825125,4.555813596,0.8,73
31,6,2.052158914,5.943819748,4.075994001,2.2,83
62,36,0.9669205203,4.009130415,5.915706051,6.3,158
48,18,2.180960328,3.633126538,4.026400209,6,182
26,1,2.643243876,5.851558851,5.859999941,0.9,24
60,34,2.247522395,7.667147648,7.771839564,2,102
35,11,2.309951734,5.639708132,3.747847632,2.8,53
40,15,1.996659415,3.982610365,4.135946759,3.3,175
31,5,3.481512984,5.253061553,7.616302371,1,28
50,25,0.7234329485,6.73996344,6.955497421,0.8,14
33,7,1.89738193,4.794501223,6.611790894,4,139
37,11,2.676635745,5.336035855,5.445774137,0.9,34
38,14,0.9464776557,4.013108931,5.484376699,1.5,64
63,38,0.8287445274,4.269957231,5.237807188,0.1,84
57,32,1.684469028,7.63532606,6.95112969,0.5,42
61,35,2.00692854,8.337899784,11.0476058,1.6,63
37,12,0.8806806338,6.253782286,6.412084477,1.2,100
51,25,1.02103896,9.806506346,9.36306836,4.2,190
44,20,0.854728337,6.822459035,5.279878288,1,22
63,37,1.644718757,6.893596175,7.466781392,0.8,20
43,18,0.850274141,3.534073482,4.84108597,1.4,21
38,14,2.035952359,7.543974084,7.867280429,0.4,25
34,9,1.162808551,6.406654449,7.073437608,1.1,20
48,23,0.8428848328,5.498764737,6.035433497,0.2,173
29,5,2.268936899,5.975217222,6.32827859,2.5,81
37,11,1.588560488,7.457924593,4.374350098,0.8,139
60,35,1.182290023,6.276559905,6.640519137,3.9,119
46,20,2.170754458,10.85514407,12.26801048,2.6,74
34,10,1.257209027,3.508834691,1.599439667,1.5,42
56,30,3.168483705,8.558344098,6.718125799,1.1,73
57,31,1.970125407,7.831568659,7.04636845,5.2,114
62,36,1.381082818,7.105229341,5.679644483,1,44
32,8,4.037313443,9.450637188,9.829312785,4.33,141
51,26,0.9088733734,5.224555439,5.123984646,0,14
55,29,2.123577856,9.70233426,9.626967829,0.4,33
60,34,1.03523817,6.200251504,3.627783415,2,83
40,16,0.7826389447,6.396332722,8.692919269,0.8,89
62,38,1.376721041,6.830464339,9.315196964,2.2,39
63,39,4.179790996,6.089612824,6.021774285,2,83
60,34,1.489039879,5.86530351,8.541970063,2,108
59,34,1.207063742,6.818376675,8.988787826,1.3,21
26,1,0.9935075277,5.482662312,5.625419599,1.9,102
56,32,0.7346744174,6.148410817,7.491330489,1.6,48
58,32,0.8731019794,6.855550372,6.667203334,1.4,32
57,31,0.9169745442,5.201156855,3.889014072,0.2,43
48,23,1.809338627,2.726749888,4.268848094,0.4,35
30,6,1.825396019,5.591499239,5.040296622,6,184
45,21,1.503422329,5.276933672,4.440548829,7.6,140
64,38,0.8781857284,7.130101183,7.7882424,0.7,32
44,20,1.253048118,2.870798327,3.014155693,1.7,149
51,25,0.7208375225,5.037267448,5.334619651,0.6,15
43,16,2.427905672,4.75357383,5.276603077,2.33,71
29,3,1.850637425,9.244134172,10.3605793,1.8,108
56,30,3.121913675,7.918441528,8.093732614,0.5,122
65,41,0.7581442269,8.963114488,9.982050862,0.1,40
46,22,1.631150919,5.332508663,4.656708755,6.67,198
48,24,1.562710716,2.819568048,3.30600165,1.4,79
56,31,3.071404307,6.70801894,6.967249149,0.1,84
61,37,2.595351909,2.819977064,2.997959159,0.4,31
46,20,2.048693655,4.849168395,4.328964298,0.6,12
58,34,1.334166824,7.605048392,9.911877957,1.6,88
31,5,1.246559407,1.6289365,4.273815403,0.3,29
27,3,1.010335175,3.341484245,2.842100691,6.33,201
44,20,0.7508039488,4.102056889,7.438253328,1.4,20
44,20,1.810369479,5.647459223,3.497890396,1,15
51,27,1.261315365,7.305629124,8.835268095,0.4,155
39,13,2.28947442,4.770598785,5.726672509,0.2,25
32,8,2.285826422,7.113037512,5.565338708,6.5,200
33,7,0.7075514577,8.004875806,7.433257283,2.7,101
40,16,1.461242515,5.943320611,7.62506376,0.4,19
36,12,0.8961202003,5.503723184,3.488328612,6.5,188
52,28,1.481498498,7.307019207,5.828285616,0.3,8
54,29,1.582686599,3.709759346,3.049299447,2.3,59
26,2,4.805931004,6.938027034,6.973137631,2.6,72
39,15,1.300289376,7.253065267,8.138688678,1.5,55
46,19,1.535091818,5.977972163,6.948060947,0.67,24
57,32,1.49027058,7.105815793,6.704396268,1.3,19
59,33,0.7711567556,8.092451268,5.337381685,2.3,71
52,26,0.809889124,3.900988728,4.822834569,1.5,54
52,26,3.408330651,6.991707785,5.699947656,0.3,28
50,20,0.7413333218,8.648163344,9.298213263,0.4,25
41,17,2.901065124,5.83023843,7.777543134,0.6,51
43,19,3.0246585,3.879875764,4.679667741,2.4,125
25,0,1.135449579,3.885287362,4.410522988,1.8,88
40,16,2.555834938,8.599078158,10.26232072,2.2,125
35,10,0.8128131464,7.704075654,7.89376515,2.1,79
60,36,1.549009566,3.290556404,3.962317574,0.4,31
57,31,1.982107304,4.216096992,3.921147719,2.7,131
44,19,1.085006653,4.063256881,4.715539873,0.2,70
61,36,1.281048305,5.832222947,5.449614164,0.9,38
33,7,3.970743818,6.299897227,8.862642458,2.5,83
45,20,2.517635142,7.415257582,6.291022624,2.4,59
45,21,0.9934558705,7.723652734,7.918475485,4.7,121
64,38,0.8651888596,8.000051723,9.339539795,0.7,42
50,24,2.915501213,5.861174458,5.206452104,1.8,32
28,3,0.898243003,7.358373976,8.607917057,0.8,29
37,12,3.156136148,8.568076492,6.457244744,1.1,40
62,36,0.9351996272,5.205885174,5.319858496,0.3,25
29,5,2.965577261,6.555319905,8.573301753,0.4,21
49,23,1.07754309,9.79725717,9.666664932,0.7,79
46,22,1.168217353,3.489583585,4.684976732,2.1,52
60,34,3.037295173,8.526309288,7.470434021,1.7,61
55,31,5.78421627,4.150228621,4.792934937,0.2,25
33,8,0.8344630746,7.879750846,6.891096215,7.4,155
53,29,2.231549509,3.454424162,2.179255986,0.4,25
50,24,1.377969527,3.67838224,2.619737555,4.9,80
28,3,1.478273957,3.473702732,2.779454068,1.7,55
42,17,0.8745855389,5.730246876,3.526787056,0,23
33,9,0.7823895004,2.724119592,4.682607515,1.2,60
40,14,3.644136447,8.8878596,7.340853428,0.7,54
31,6,3.111908462,7.226525198,4.249007375,0.8,44
41,16,1.189384787,9.729369731,11.00415197,0,33
52,27,1.746545197,2.27481242,5.553735255,2,45
65,35,1.156335739,8.60305062,6.647408163,1.67,55
48,24,1.2878523,8.367590823,3.688423518,5,134
45,21,4.040834566,8.914170641,8.700829592,0.6,44
26,0,2.581633346,6.636498897,5.04836601,7.2,149
64,38,1.07291529,4.341995935,3.569171806,0.2,22
41,14,3.766390842,7.012489712,4.706156322,2.33,74
43,18,0.7776344355,9.640185459,7.428422805,5.3,128
60,36,2.344404546,1.472437104,3.932331626,2.2,62
62,37,1.022365626,3.277328537,2.162084817,0.1,9
46,21,0.9059879613,8.709219084,9.083689171,0.7,9
36,11,2.098104536,5.657097561,5.384876221,0.3,15
31,5,0.7873410452,2.312977082,2.390068645,0.8,28
43,18,0.7314153429,5.666770657,5.872036246,0.5,83
46,22,2.478873119,6.934648964,10.18244574,0.8,73
50,26,0.7391918066,6.149693482,6.47567909,1.1,42
52,27,1.554906751,7.990141753,7.793125782,0.7,34
27,3,2.015186912,6.519267584,8.494339231,1,32
34,9,0.9189609511,4.763733483,6.105110905,2.8,68
49,24,1.140276592,8.153081027,8.463287254,2.9,82
52,26,0.7241723065,4.780089903,4.277281082,0.7,19
37,11,1.28637356,8.289685047,10.66089372,2.8,60
53,27,1.072524177,3.209664172,2.625607957,1.7,192
54,29,1.512969461,4.756328116,5.692860314,2,119
29,3,1.237312954,2.423312795,3.4695574,4.5,190
35,11,1.732808786,8.717114684,9.365216004,1.5,34
32,6,0.8486571901,5.458865884,6.127403979,0.2,44
38,13,1.896324313,7.158164379,8.30579471,0.2,23
44,20,1.865454901,4.448718138,3.528605946,0.7,171
44,20,0.9513355268,8.487436441,7.187140209,0.3,43
48,22,1.457582957,6.739251825,7.388218482,0,139
46,20,3.274170221,6.95634057,5.5541865,5.7,118
35,9,1.242384788,4.661900415,4.771017546,0.8,113
56,32,1.426506602,3.240891299,4.916241048,3.9,98
49,24,2.580175279,5.877971794,5.276284082,2.9,70
57,32,0.8475118639,4.815522328,6.877335922,2.1,42
35,10,0.8814647684,5.299069427,4.651865941,8.6,143
44,20,1.085623849,10.00907681,8.499181092,2.7,185
38,14,1.618916453,4.595331548,5.048683939,0.4,28
57,33,1.392831011,6.640582685,5.990949177,1.5,45
35,10,1.382212266,0.9144656825,1.454466844,2.6,78
29,3,1.766751171,4.820199333,5.005145383,1.3,121
58,32,0.8996587917,7.722625794,6.64609445,1.6,59
40,16,0.7340321417,7.175044575,6.137885302,2.67,64
51,26,0.8096871554,8.41509062,5.243527085,0,15
61,36,0.9405811286,7.053340795,7.633497095,0.1,10
46,20,1.406582282,3.882006966,4.022325699,0.4,61
55,31,2.331500173,3.869424837,3.931823254,1.5,50
35,10,0.7411874168,3.607941931,2.186710386,2.1,79
60,34,0.7088691131,5.570375301,4.341729234,0.2,35
28,3,1.489854742,9.237878555,9.521035546,0.5,11
43,19,1.854191705,3.163174092,5.255017789,4.7,128
61,36,0.7309715044,3.665121302,3.028857912,0.9,55
48,22,1.335363011,8.904667486,8.636393511,0.7,79
65,39,1.627083954,10.85735227,10.5207715,0.4,18
45,19,3.314657007,6.901212112,5.683008111,1.7,91
36,11,1.943569307,3.444257846,4.545277257,0.2,9
45,20,2.866522442,6.232164042,5.442842455,2.2,62
60,34,0.7226781471,4.001947373,5.149746753,1.6,59
47,22,2.304624275,7.63082186,5.942585774,0.1,25
32,7,3.1382211,5.760203169,7.062638173,1.3,54
48,23,0.9515040518,7.407224894,5.727646817,5.1,112
33,8,1.303555605,6.105334221,4.58877305,0,125
49,23,0.9329681406,6.605582003,6.847395987,8.3,194
56,32,0.8706307924,8.825930355,6.824673909,5.8,161
59,33,2.660579777,7.940860995,6.567081382,0.2,35
56,30,3.902089721,8.122150936,7.741526008,2.7,113
30,4,1.709227294,9.334289205,9.338797476,0.3,25
59,29,0.7346368478,5.380585618,5.587548931,2,45
38,13,1.250667261,4.697212303,5.792794393,7.8,119
47,22,0.7527671553,3.867505985,5.906936171,0.4,30
54,29,2.688843923,5.988771463,7.395400698,3.8,79
34,9,1.315549797,7.31338042,7.286765838,0.8,178
41,16,1.583166145,4.697166515,6.335688493,0.3,23
47,23,2.217301797,4.849834229,4.986491739,1.4,171
44,19,2.293434608,7.63216145,8.135020757,1.9,74
43,18,0.9366835156,2.376378048,4.379057359,1,103
31,7,0.8253026599,6.809443551,6.837662162,4,99
28,2,3.816740856,3.622681397,2.377995745,1.3,43
55,25,2.551069983,6.604417752,4.359068912,0.4,23
42,17,2.793491274,9.175109139,5.883854066,0.1,91
53,29,1.170543203,5.815127507,4.041606507,2.7,93
30,6,1.627717588,5.214221038,5.177463504,6,154
65,40,0.8220314314,0.005917494577,4.544545673,0.1,21
43,18,1.136264387,4.094269928,4.323464248,2.2,65
56,32,1.862971787,4.727152191,7.063218716,0.1,15
25,0,5.053601771,3.866346222,4.000070427,2.6,52
35,10,0.7582297542,5.922151433,5.426321789,1.3,30
50,26,0.7458858552,2.949601733,3.537515976,1.6,42
36,10,1.444393521,6.049584606,4.868673773,0.3,20
34,8,1.610128209,5.079808064,6.991571378,2.2,60
32,6,1.50070192,6.184402023,4.536035163,1.8,54
51,25,1.019188109,6.448109039,8.580899644,2.6,60
52,25,1.95762449,6.894076497,8.215196489,1,41
65,39,2.280879661,4.948568601,6.84303758,0.7,30
51,24,1.649383626,6.174679633,6.149976351,1,21
37,13,1.781435011,6.064018639,6.712052618,0.8,105
35,11,2.332046697,3.847878627,5.379272523,2.8,65
67,41,2.041742198,5.225749975,3.778471732,0.4,20
30,6,5.926500427,2.203182034,1.339389956,4.9,179
62,38,2.38842852,2.811118936,2.755900156,2.9,161
42,17,0.8866284651,5.740027034,7.872420931,3.7,82
48,22,1.783134915,6.347659117,5.852915101,1.2,43
61,36,1.929097213,5.398473193,4.102549525,2.8,61
36,6,1.630439864,7.445191759,4.997588742,1.8,90
48,24,1.312575353,3.770517645,5.930389591,2.6,90
65,39,0.9031500499,8.737225857,7.287599663,0.4,21
25,1,1.795924813,7.995800203,3.279858511,5.4,118
55,30,2.649891075,5.242882455,9.725348336,2,44
63,37,1.882016151,4.254166583,4.348817744,4.1,110
31,5,1.298825536,9.318912045,8.530427734,1.8,99
43,17,0.773573709,8.415867191,8.97288066,1.1,98
28,4,1.340750826,8.701100212,9.364153055,0.7,69
37,11,0.8254862368,5.694354295,4.820553864,0.9,82
27,3,1.21957056,5.578442717,6.630018609,2.5,112
62,38,0.8752331807,6.152769998,6.759404344,2.9,123
51,24,1.264634937,9.929319432,6.614520199,2.67,78
56,30,1.171408656,5.278465795,3.670455071,0.8,59
56,30,1.33824327,11.12413673,10.29896522,1.7,78
44,19,1.643795715,4.326725013,5.349118048,1.9,49
46,19,1.209151439,3.821749206,4.533955683,2.67,82
56,32,1.590654011,4.603319709,6.263469449,0.6,125
56,30,1.824011538,4.849135196,4.445984712,2.9,185
57,33,2.085126638,7.024241456,8.412380373,7.4,163
31,6,0.7077923234,4.194671306,4.06260894,1.1,19
65,41,3.679525665,7.384185499,8.807473682,1.7,115
31,7,1.190430191,5.6756339,7.871026311,2,81
36,10,1.083508474,8.754385956,8.672780766,2.8,93
56,30,4.700965331,3.305713948,2.936888487,0.3,111
52,27,0.9947270853,5.767563312,5.895468911,8.1,184
42,18,2.071617477,5.220252146,4.999136165,2.2,50
55,30,0.9211312702,6.429865478,6.643962614,1.7,55
49,24,1.329039466,6.927508276,5.085078979,0.4,13
51,25,4.407148591,5.822701545,6.499625613,0.1,29
26,2,6.248628704,7.24019893,7.992087049,2.6,72
32,7,1.094549534,2.247652526,2.512765155,2.6,83
54,29,0.8520775864,3.849541919,2.163925434,0.1,98
50,24,1.363971299,5.754715623,7.049369105,0.1,43
59,33,2.030649536,6.453711647,8.924148147,0.2,34
61,36,0.9084803743,5.017774608,6.085712438,0.4,10
43,19,3.973865471,4.808964836,6.403043094,6.67,201
39,14,1.598776474,4.645529386,6.657037511,1.2,85
56,26,0.7468660698,7.112272494,8.123847129,1.4,50
38,14,1.062402122,3.027081407,3.441438095,0,91
25,-1,1.262217444,9.793120202,7.595942767,2,112
42,17,1.650880124,3.366770975,3.039462279,0.4,98
42,18,1.809286969,10.12853824,8.95048446,0.3,115
50,26,1.390444649,5.697946256,7.247547819,0.5,22
56,30,1.671487694,7.39044983,6.102579422,1.7,101
43,18,1.275934951,1.969308619,2.952790286,3.8,83
60,35,2.254957622,6.464022464,4.899210426,0.5,52
42,16,0.7378638157,4.893812914,4.06965458,4.8,191
57,33,0.7254582373,8.186682983,8.457090544,0.9,134
48,24,0.8637934044,6.248067369,4.068433635,1.6,54
37,11,0.7439391596,5.088874101,4.402621973,2.1,69
57,32,0.8725854394,4.022844372,5.912013123,1.6,64
62,32,0.79341003,6.273911203,3.997084008,1.67,53
39,9,1.385214505,4.743635243,4.018483023,6,118
38,13,1.838643303,7.080149234,5.949990419,1.4,19
54,28,2.470461935,6.848638884,9.169807235,0.4,31
45,21,1.233170963,-0.9666570908,0.2070466944,0.8,63
39,15,1.034664941,7.029361486,7.020425749,1.4,25
45,19,1.501988698,6.747350621,5.865938737,0.2,22
62,38,1.332882599,5.081769026,4.243473273,1.8,78
43,19,1.097176959,4.811881228,6.366087706,0.3,81
30,6,0.8887015821,6.302888419,7.923105232,2.4,41
35,10,1.050056991,7.3357734,6.836505437,2.3,62
58,34,2.254143959,5.343446037,3.992508819,1.2,35
44,19,2.264388177,8.060010283,8.802607881,0.6,30
56,29,0.8638211344,4.48880698,5.117608249,1,51
28,2,1.345797059,3.939636142,3.526807896,2,140
64,39,1.378894931,7.355936122,6.257306325,2.4,73
63,39,2.754881461,0.8306500666,-0.2318288095,1.2,40
44,20,0.7285662483,2.65207554,4.351227024,0.8,69
34,9,1.514575803,8.036419906,7.027214871,4.8,191
50,24,0.8846475497,7.890076539,8.093264949,3,82
51,25,1.033705796,5.747143063,4.214334241,3.3,181
30,4,3.245469633,6.986849969,7.616649103,1.9,38
55,31,1.448996049,9.88175211,10.58949637,0.2,23
57,33,1.414477464,9.031715555,5.816857366,1.8,55
43,19,1.115038865,7.954725557,6.25406277,3.2,58
61,36,3.32984773,5.082499779,4.900674563,0.5,29
49,23,0.7465353498,6.445222666,6.116828978,2.6,39
52,28,2.772360203,6.391280156,6.210909332,1.9,39
57,33,1.459271515,4.680449953,4.637918668,1.5,30
53,23,2.812702136,3.841541092,5.161211168,2,58
52,28,0.8499149008,9.647896953,10.51193489,1.8,62
39,15,2.025765289,3.704284339,4.18994376,2.4,62
58,34,1.209005722,4.924007763,4.737052436,1.2,19
36,12,0.924104929,5.722220081,6.768925547,1.5,38
45,21,2.151425858,3.934828109,2.658616795,2,84
30,5,3.212884833,6.788823897,8.964885202,2.6,78
49,25,2.713784091,6.73380403,7.782480793,0.2,22
44,20,0.7563046436,4.625523586,5.336742002,2,81
43,17,1.830856891,7.086032663,7.876299528,0.5,32
42,18,1.421230122,7.040382806,5.880254656,0.8,89
29,4,2.026487362,9.622718269,7.090599348,3.3,121
28,2,1.208575778,2.649914373,3.39481864,1.5,42
50,24,3.233434879,7.165437879,5.909967444,1,130
44,19,1.17282993,8.626433506,8.662668845,0,30
52,26,1.59578876,6.221587598,7.158678892,4.9,114
28,4,1.620816254,7.632047247,6.732603164,6.33,155
62,38,0.981232194,7.242830803,8.507277668,1.1,50
34,10,4.564337755,5.764167719,3.351982749,1.5,34
45,20,0.839871659,8.53710733,9.459475568,0.5,94
52,26,1.577597164,4.643932909,4.095509906,2.4,114
43,18,1.759513565,5.70568262,6.175142238,0.5,89
54,24,1.623138495,8.193519523,9.063759691,1.4,49
64,38,0.9897714478,5.955942949,5.851396384,2,115
27,3,1.885866847,1.870099169,2.578030855,1.5,148
42,17,2.961490254,7.484377213,6.952916577,1.1,72
28,2,0.9026959383,6.607166808,4.537370796,2.1,114
47,22,1.886426405,3.337153662,3.17310759,0,11
39,13,0.7189447801,9.831271553,8.259738148,0.2,63
29,3,1.39284416,7.587860081,7.885568643,0.2,113
39,13,2.105276056,1.326870112,-0.450137423,1.8,80
41,15,2.299269651,8.573166884,7.302924525,0.5,54
37,11,1.076748018,8.771538816,9.91847733,1.4,32
41,17,0.8435524223,7.170864484,6.875348529,1,11
45,19,1.356020841,0.9910167373,2.799572671,2.4,141
52,26,1.910651084,4.691751038,4.089024137,3,84
